"Decision","N","SD_ymax","SD_ymin","outcome","D"
4.90666666666667,96.6750666666667,112.172228636874,81.1779046964596,"BF seq testing",0
6.21333333333333,95.8866666666667,112.924181372438,78.8491519608952,"BF seq testing",0.05
11.0866666666667,93.6903333333333,113.751621184322,73.6290454823443,"BF seq testing",0.1
19.5333333333333,89.7532666666667,113.872016708957,65.6345166243767,"BF seq testing",0.15
31.66,84.1974,112.007580275967,56.3872197240327,"BF seq testing",0.2
48.7266666666667,76.1410666666667,107.011966141056,45.2701671922774,"BF seq testing",0.25
66.0733333333333,66.2974,98.6430071586261,33.9517928413739,"BF seq testing",0.3
81.28,56.2831333333333,87.3201948694197,25.246071797247,"BF seq testing",0.35
90.7,47.3724,75.7228444660061,19.0219555339939,"BF seq testing",0.4
96.02,39.7475333333333,64.5060334118376,14.989033254829,"BF seq testing",0.45
98.8733333333333,33.5131333333333,54.1667399339555,12.8595267327112,"BF seq testing",0.5
99.6466666666667,28.8566666666667,46.0662802670812,11.6470530662521,"BF seq testing",0.55
99.92,25.0777333333333,39.1579170786013,10.9975495880653,"BF seq testing",0.6
99.9933333333333,22.4007333333333,34.1168289822845,10.6846376843822,"BF seq testing",0.65
100,20.0027333333333,29.6363124320885,10.3691542345782,"BF seq testing",0.7
100,18.4016,26.4635755934902,10.3396244065098,"BF seq testing",0.75
100,17.0864,24.0599436037947,10.1128563962053,"BF seq testing",0.8
100,15.9638,21.8269829826167,10.1006170173833,"BF seq testing",0.85
100,15.1204666666667,20.123694618188,10.1172387151453,"BF seq testing",0.9
100,14.4382,18.6917538405767,10.1846461594233,"BF seq testing",0.95
100,13.8767333333333,17.3600001245402,10.3934665421264,"BF seq testing",1
100,13.4815333333333,16.5012905384401,10.4617761282266,"BF seq testing",1.05
100,13.1241333333333,15.6534713400601,10.5947953266066,"BF seq testing",1.1
100,12.8377333333333,14.9485862199369,10.7268804467297,"BF seq testing",1.15
100,12.6312666666667,14.3991780793058,10.8633552540275,"BF seq testing",1.2
100,12.4682666666667,13.9276963467889,11.0088369865445,"BF seq testing",1.25
100,12.3485333333333,13.5712996748955,11.1257669917712,"BF seq testing",1.3
100,12.2410666666667,13.1875407813535,11.2945925519798,"BF seq testing",1.35
100,12.1784666666667,13.0015471485481,11.3553861847852,"BF seq testing",1.4
100,12.1394,12.8512998713034,11.4275001286966,"BF seq testing",1.45
100,12.0908666666667,12.6335417216519,11.5481916116814,"BF seq testing",1.5
5,100,112.172228636874,81.1779046964596,"fixed N approach",0
7.85297314786577,100,112.924181372438,78.8491519608952,"fixed N approach",0.05
16.7699547192962,100,113.751621184322,73.6290454823443,"fixed N approach",0.1
31.7854899175348,100,113.872016708957,65.6345166243767,"fixed N approach",0.15
50.8264806621051,100,112.007580275967,56.3872197240327,"fixed N approach",0.2
69.6980274054899,100,107.011966141056,45.2701671922774,"fixed N approach",0.25
84.3947102737664,100,98.6430071586261,33.9517928413739,"fixed N approach",0.3
93.3951729807083,100,87.3201948694197,25.246071797247,"fixed N approach",0.35
97.7300753501914,100,75.7228444660061,19.0219555339939,"fixed N approach",0.4
99.3719612492855,100,64.5060334118376,14.989033254829,"fixed N approach",0.45
99.860972598571,100,54.1667399339555,12.8595267327112,"fixed N approach",0.5
99.9754869840354,100,46.0662802670812,11.6470530662521,"fixed N approach",0.55
99.996568945659,100,39.1579170786013,10.9975495880653,"fixed N approach",0.6
99.9996197198693,100,34.1168289822845,10.6846376843822,"fixed N approach",0.65
99.9999666886795,100,29.6363124320885,10.3691542345782,"fixed N approach",0.7
99.9999976972578,100,26.4635755934902,10.3396244065098,"fixed N approach",0.75
99.9999998745259,100,24.0599436037947,10.1128563962053,"fixed N approach",0.8
99.9999999946159,100,21.8269829826167,10.1006170173833,"fixed N approach",0.85
99.9999999998182,100,20.123694618188,10.1172387151453,"fixed N approach",0.9
99.9999999999952,100,18.6917538405767,10.1846461594233,"fixed N approach",0.95
99.9999999999999,100,17.3600001245402,10.3934665421264,"fixed N approach",1
100,100,16.5012905384401,10.4617761282266,"fixed N approach",1.05
100,100,15.6534713400601,10.5947953266066,"fixed N approach",1.1
100,100,14.9485862199369,10.7268804467297,"fixed N approach",1.15
100,100,14.3991780793058,10.8633552540275,"fixed N approach",1.2
100,100,13.9276963467889,11.0088369865445,"fixed N approach",1.25
100,100,13.5712996748955,11.1257669917712,"fixed N approach",1.3
100,100,13.1875407813535,11.2945925519798,"fixed N approach",1.35
100,100,13.0015471485481,11.3553861847852,"fixed N approach",1.4
100,100,12.8512998713034,11.4275001286966,"fixed N approach",1.45
100,100,12.6335417216519,11.5481916116814,"fixed N approach",1.5
