"Decision","N","SD_ymax","SD_ymin","outcome","D"
4.81333333333333,96.7744666666667,111.955354827111,81.5935785062226,"BF seq testing",0
5.6,96.4703333333333,112.070525990999,80.8701406756677,"BF seq testing",0.05
8.46666666666667,94.8902666666667,113.312624029726,76.4679093036071,"BF seq testing",0.1
12.1066666666667,93.4662666666667,113.491327522164,73.4412058111693,"BF seq testing",0.15
19.1666666666667,90.2583333333333,113.541374455342,66.9752922113246,"BF seq testing",0.2
28.36,85.7858,112.63631920762,58.9352807923798,"BF seq testing",0.25
39.5066666666667,80.8642666666667,109.979102885361,51.7494304479718,"BF seq testing",0.3
51.66,74.3602666666667,105.76744793674,42.9530853965933,"BF seq testing",0.35
63.8266666666667,67.9644666666667,99.9594993465995,35.9694339867339,"BF seq testing",0.4
74.9,61.0691333333333,92.887391938851,29.2508747278156,"BF seq testing",0.45
83.52,54.2078666666667,84.7954256523044,23.6203076810289,"BF seq testing",0.5
90.9066666666667,47.4438666666667,75.7832266395113,19.1045066938221,"BF seq testing",0.55
95.0933333333333,41.3944,67.1427199524168,15.6460800475832,"BF seq testing",0.6
97.5666666666667,36.8061333333333,59.548398606554,14.0638680601127,"BF seq testing",0.65
99.04,32.212,52.1028513073485,12.3211486926515,"BF seq testing",0.7
99.6866666666667,28.8557333333333,46.0931479410903,11.6183187255764,"BF seq testing",0.75
99.8666666666667,26.1122,41.3202668346262,10.9041331653738,"BF seq testing",0.8
99.9666666666667,23.8049333333333,36.8847608470307,10.725105819636,"BF seq testing",0.85
99.9733333333333,21.7591333333333,33.1358058914288,10.3824607752379,"BF seq testing",0.9
100,20.183,30.2216965967678,10.1443034032322,"BF seq testing",0.95
100,18.8367333333333,27.5605293899094,10.1129372767573,"BF seq testing",1
100,17.7244666666667,25.5255395735252,9.92339375980814,"BF seq testing",1.05
100,16.6733333333333,23.3832879125327,9.96337875413392,"BF seq testing",1.1
100,16.0718,22.2229923427752,9.92060765722483,"BF seq testing",1.15
100,15.2906666666667,20.5477275059697,10.0336058273636,"BF seq testing",1.2
100,14.6804,19.3316469417574,10.0291530582426,"BF seq testing",1.25
100,14.2274,18.2960926062272,10.1587073937728,"BF seq testing",1.3
100,13.8522666666667,17.4748784891851,10.2296548441483,"BF seq testing",1.35
100,13.5266,16.6828567339236,10.3703432660764,"BF seq testing",1.4
100,13.1808,15.8886281916635,10.4729718083365,"BF seq testing",1.45
100,12.9820666666667,15.3799257904367,10.5842075428966,"BF seq testing",1.5
5.00000000000002,100,111.955354827111,81.5935785062226,"fixed N approach",0
6.42983933390746,100,112.070525990999,80.8701406756677,"fixed N approach",0.05
10.8371840272233,100,113.312624029726,76.4679093036071,"fixed N approach",0.1
18.4163047475259,100,113.491327522164,73.4412058111693,"fixed N approach",0.15
29.0645871659116,100,113.541374455342,66.9752922113246,"fixed N approach",0.2
42.05382546269,100,112.63631920762,58.9352807923798,"fixed N approach",0.25
56.00592535809,100,109.979102885361,51.7494304479718,"fixed N approach",0.3
69.2484238412142,100,105.76744793674,42.9530853965933,"fixed N approach",0.35
80.3647504421276,100,99.9594993465995,35.9694339867339,"fixed N approach",0.4
88.6196493839663,100,92.887391938851,29.2508747278156,"fixed N approach",0.45
94.0427203772535,100,84.7954256523044,23.6203076810289,"fixed N approach",0.5
97.1945761859189,100,75.7832266395113,19.1045066938221,"fixed N approach",0.55
98.8151686172444,100,67.1427199524168,15.6460800475832,"fixed N approach",0.6
99.5523334216554,100,59.548398606554,14.0638680601127,"fixed N approach",0.65
99.8489767310385,100,52.1028513073485,12.3211486926515,"fixed N approach",0.7
99.9545803453869,100,46.0931479410903,11.6183187255764,"fixed N approach",0.75
99.9878380033876,100,41.3202668346262,10.9041331653738,"fixed N approach",0.8
99.9971034631045,100,36.8847608470307,10.725105819636,"fixed N approach",0.85
99.9993869467484,100,33.1358058914288,10.3824607752379,"fixed N approach",0.9
99.999884772239,100,30.2216965967678,10.1443034032322,"fixed N approach",0.95
99.9999807778986,100,27.5605293899094,10.1129372767573,"fixed N approach",1
99.9999971554424,100,25.5255395735252,9.92339375980814,"fixed N approach",1.05
99.9999996267356,100,23.3832879125327,9.96337875413392,"fixed N approach",1.1
99.9999999565839,100,22.2229923427752,9.92060765722483,"fixed N approach",1.15
99.9999999955251,100,20.5477275059697,10.0336058273636,"fixed N approach",1.2
99.9999999995914,100,19.3316469417574,10.0291530582426,"fixed N approach",1.25
99.999999999967,100,18.2960926062272,10.1587073937728,"fixed N approach",1.3
99.9999999999976,100,17.4748784891851,10.2296548441483,"fixed N approach",1.35
99.9999999999998,100,16.6828567339236,10.3703432660764,"fixed N approach",1.4
100,100,15.8886281916635,10.4729718083365,"fixed N approach",1.45
100,100,15.3799257904367,10.5842075428966,"fixed N approach",1.5
