"Decision","N","SD_ymax","SD_ymin","outcome","D"
5.1,19.7035333333333,21.1092025366962,18.2978641299704,"BF seq testing",0
5.64666666666667,19.6754666666667,21.1315869002433,18.2193464330901,"BF seq testing",0.05
6.74666666666667,19.6204666666667,21.1858157661998,18.0551175671336,"BF seq testing",0.1
8.84,19.4963333333333,21.2874783401892,17.7051883264775,"BF seq testing",0.15
11.5266666666667,19.3598666666667,21.3551514566106,17.3645818767227,"BF seq testing",0.2
15.32,19.1616666666667,21.4068392529545,16.9164940803788,"BF seq testing",0.25
21.0533333333333,18.8476666666667,21.4113813019315,16.2839520314019,"BF seq testing",0.3
26.6866666666667,18.5178,21.3498224546095,15.6857775453905,"BF seq testing",0.35
33.52,18.1226,21.1987122765241,15.0464877234759,"BF seq testing",0.4
40.6733333333333,17.6698666666667,20.9531979018335,14.3865354314998,"BF seq testing",0.45
48.1066666666667,17.1930666666667,20.6329572829585,13.7531760503749,"BF seq testing",0.5
55.3866666666667,16.7266,20.2444038749965,13.2087961250035,"BF seq testing",0.55
63.3333333333333,16.1569333333333,19.7127100649959,12.6011566016707,"BF seq testing",0.6
70.1133333333333,15.7175333333333,19.2271819991981,12.2078846674686,"BF seq testing",0.65
77.2533333333333,15.1251333333333,18.5281487143057,11.722117952361,"BF seq testing",0.7
82.0666666666667,14.6930666666667,17.9638420783504,11.4222912549829,"BF seq testing",0.75
86.9933333333333,14.2136666666667,17.2595543398533,11.1677789934801,"BF seq testing",0.8
90.52,13.7648,16.5553794109641,10.9742205890359,"BF seq testing",0.85
93.5533333333333,13.4153333333333,15.945535897798,10.8851307688687,"BF seq testing",0.9
95.8333333333333,13.1198666666667,15.3875471572141,10.8521861761193,"BF seq testing",0.95
97.5466666666667,12.8531333333333,14.800426235167,10.9058404314996,"BF seq testing",1
98.2066666666667,12.6644666666667,14.3876271354049,10.9413061979284,"BF seq testing",1.05
99.0266666666667,12.4896666666667,13.9498614139985,11.0294719193348,"BF seq testing",1.1
99.42,12.3597333333333,13.5942481627352,11.1252185039315,"BF seq testing",1.15
99.6533333333333,12.2548,13.270319101381,11.239280898619,"BF seq testing",1.2
99.8333333333333,12.1716,12.9655324878433,11.3776675121567,"BF seq testing",1.25
99.9133333333333,12.1260666666667,12.8095418586901,11.4425914746433,"BF seq testing",1.3
99.9533333333333,12.0834666666667,12.6131068119236,11.5538265214097,"BF seq testing",1.35
99.98,12.0568,12.4868225823079,11.6267774176921,"BF seq testing",1.4
99.9933333333333,12.0424,12.4056414756393,11.6791585243607,"BF seq testing",1.45
100,12.0254666666667,12.2992484154837,11.7516849178497,"BF seq testing",1.5
5,20,21.1092025366962,18.2978641299704,"fixed N approach",0
5.51906694575243,20,21.1315869002433,18.2193464330901,"fixed N approach",0.05
7.09411569705433,20,21.1858157661998,18.0551175671336,"fixed N approach",0.1
9.77013266597266,20,21.2874783401892,17.7051883264775,"fixed N approach",0.15
13.5956288767967,20,21.3551514566106,17.3645818767227,"fixed N approach",0.2
18.5897924412025,20,21.4068392529545,16.9164940803788,"fixed N approach",0.25
24.7089089968522,20,21.4113813019315,16.2839520314019,"fixed N approach",0.3
31.8214055385942,20,21.3498224546095,15.6857775453905,"fixed N approach",0.35
39.699382560998,20,21.1987122765241,15.0464877234759,"fixed N approach",0.4
48.0307041107652,20,20.9531979018335,14.3865354314998,"fixed N approach",0.45
56.4504418439084,20,20.6329572829585,13.7531760503749,"fixed N approach",0.5
64.5852233955304,20,20.2444038749965,13.2087961250035,"fixed N approach",0.55
72.1005099559736,20,19.7127100649959,12.6011566016707,"fixed N approach",0.6
78.7402192643739,20,19.2271819991981,12.2078846674686,"fixed N approach",0.65
84.3505876433374,20,18.5281487143057,11.722117952361,"fixed N approach",0.7
88.8847817400098,20,17.9638420783504,11.4222912549829,"fixed N approach",0.75
92.389875538876,20,17.2595543398533,11.1677789934801,"fixed N approach",0.8
94.9817437147874,20,16.5553794109641,10.9742205890359,"fixed N approach",0.85
96.8151643310082,20,15.945535897798,10.8851307688687,"fixed N approach",0.9
98.0558708797651,20,15.3875471572141,10.8521861761193,"fixed N approach",0.95
98.8591294779182,20,14.800426235167,10.9058404314996,"fixed N approach",1
99.356686006419,20,14.3876271354049,10.9413061979284,"fixed N approach",1.05
99.651570162417,20,13.9498614139985,11.0294719193348,"fixed N approach",1.1
99.8187960368748,20,13.5942481627352,11.1252185039315,"fixed N approach",1.15
99.9095403549532,20,13.270319101381,11.239280898619,"fixed N approach",1.2
99.9566619594823,20,12.9655324878433,11.3776675121567,"fixed N approach",1.25
99.9800786721462,20,12.8095418586901,11.4425914746433,"fixed N approach",1.3
99.9912153946835,20,12.6131068119236,11.5538265214097,"fixed N approach",1.35
99.9962845394487,20,12.4868225823079,11.6267774176921,"fixed N approach",1.4
99.9984929399657,20,12.4056414756393,11.6791585243607,"fixed N approach",1.45
99.9994138276514,20,12.2992484154837,11.7516849178497,"fixed N approach",1.5
