"Decision","N","SD_ymax","SD_ymin","outcome","D"
5.14666666666667,19.707,21.0962730732214,18.3177269267786,"BF seq testing",0
5.14666666666667,19.7122666666667,21.0784782039062,18.3460551294271,"BF seq testing",0.05
6.33333333333333,19.6324,21.191405753655,18.073394246345,"BF seq testing",0.1
7.06,19.6096666666667,21.188951155981,18.0303821773524,"BF seq testing",0.15
8.52666666666667,19.5221333333333,21.2754487802964,17.7688178863703,"BF seq testing",0.2
11.3866666666667,19.361,21.3525513429946,17.3694486570054,"BF seq testing",0.25
13.7,19.2432666666667,21.3800849544601,17.1064483788732,"BF seq testing",0.3
17.18,19.0396,21.4226534550414,16.6565465449586,"BF seq testing",0.35
20.3933333333333,18.8718666666667,21.4123152046498,16.3314181286836,"BF seq testing",0.4
24.2466666666667,18.6311333333333,21.3778842063187,15.8843824603479,"BF seq testing",0.45
28.7,18.4010666666667,21.3032222499112,15.4989110834221,"BF seq testing",0.5
33.6533333333333,18.0707333333333,21.1884426638601,14.9530240028066,"BF seq testing",0.55
39.9,17.7142666666667,20.9845779858885,14.4439553474448,"BF seq testing",0.6
44.6466666666667,17.4240666666667,20.7986273748014,14.0495059585319,"BF seq testing",0.65
51.6266666666667,16.9801333333333,20.4554381878477,13.504828478819,"BF seq testing",0.7
56.7466666666667,16.6118,20.1523747845023,13.0712252154977,"BF seq testing",0.75
62.5066666666667,16.2261333333333,19.7780865246991,12.6741801419675,"BF seq testing",0.8
68.0866666666667,15.8242,19.3608266707906,12.2875733292094,"BF seq testing",0.85
72.8466666666667,15.4262,18.9027345742818,11.9496654257182,"BF seq testing",0.9
77.3466666666667,15.0430666666667,18.4460433948068,11.6400899385266,"BF seq testing",0.95
81.84,14.6696,17.9379657467166,11.4012342532834,"BF seq testing",1
85.3533333333333,14.2893333333333,17.4042008611002,11.1744658055664,"BF seq testing",1.05
88.8133333333333,13.9767333333333,16.91919871728,11.0342679493866,"BF seq testing",1.1
90.6533333333333,13.7451333333333,16.5363867653844,10.9538799012822,"BF seq testing",1.15
93.4133333333333,13.4379333333333,15.9881322726054,10.8877343940613,"BF seq testing",1.2
95.0733333333333,13.1713333333333,15.4866307790999,10.8560358875668,"BF seq testing",1.25
96.3466666666667,12.9800666666667,15.1157882658782,10.8443450674551,"BF seq testing",1.3
97.2466666666667,12.8059333333333,14.738941497722,10.8729251689447,"BF seq testing",1.35
98.0866666666667,12.6706666666667,14.4291164665194,10.9122168668139,"BF seq testing",1.4
98.82,12.5082,14.0147028144842,11.0016971855158,"BF seq testing",1.45
99.1266666666667,12.4150666666667,13.7695070047636,11.0606263285697,"BF seq testing",1.5
4.99999999999999,20,21.0962730732214,18.3177269267786,"fixed N approach",0
5.27267767376514,20,21.0784782039062,18.3460551294271,"fixed N approach",0.05
6.09591246541122,20,21.191405753655,18.073394246345,"fixed N approach",0.1
7.48402137835301,20,21.188951155981,18.0303821773524,"fixed N approach",0.15
9.45673276173733,20,21.2754487802964,17.7688178863703,"fixed N approach",0.2
12.0335367732571,20,21.3525513429946,17.3694486570054,"fixed N approach",0.25
15.2268280463948,20,21.3800849544601,17.1064483788732,"fixed N approach",0.3
19.0347746263486,20,21.4226534550414,16.6565465449586,"fixed N approach",0.35
23.4349400669416,20,21.4123152046498,16.3314181286836,"fixed N approach",0.4
28.3796485043938,20,21.3778842063187,15.8843824603479,"fixed N approach",0.45
33.793902892509,20,21.3032222499112,15.4989110834221,"fixed N approach",0.5
39.5763538742782,20,21.1884426638601,14.9530240028066,"fixed N approach",0.55
45.6034069359873,20,20.9845779858885,14.4439553474448,"fixed N approach",0.6
51.7361086170052,20,20.7986273748014,14.0495059585319,"fixed N approach",0.65
57.8290431018034,20,20.4554381878477,13.504828478819,"fixed N approach",0.7
63.7401721301266,20,20.1523747845023,13.0712252154977,"fixed N approach",0.75
69.3404196615451,20,19.7780865246991,12.6741801419675,"fixed N approach",0.8
74.5218624966615,20,19.3608266707906,12.2875733292094,"fixed N approach",0.85
79.2036255263475,20,18.9027345742818,11.9496654257182,"fixed N approach",0.9
83.3349469554185,20,18.4460433948068,11.6400899385266,"fixed N approach",0.95
86.8953027724586,20,17.9379657467166,11.4012342532834,"fixed N approach",1
89.8918824163931,20,17.4042008611002,11.1744658055664,"fixed N approach",1.05
92.3550214059451,20,16.91919871728,11.0342679493866,"fixed N approach",1.1
94.3323784182126,20,16.5363867653844,10.9538799012822,"fixed N approach",1.15
95.8826814362687,20,15.9881322726054,10.8877343940613,"fixed N approach",1.2
97.0697768012735,20,15.4866307790999,10.8560358875668,"fixed N approach",1.25
97.95753414017,20,15.1157882658782,10.8443450674551,"fixed N approach",1.3
98.6059366456776,20,14.738941497722,10.8729251689447,"fixed N approach",1.35
99.0684656148435,20,14.4291164665194,10.9122168668139,"fixed N approach",1.4
99.3907053663791,20,14.0147028144842,11.0016971855158,"fixed N approach",1.45
99.6099693410884,20,13.7695070047636,11.0606263285697,"fixed N approach",1.5
