"Decision","N","SD_ymax","SD_ymin","outcome","D"
4.84,48.6704666666667,55.0264848945671,42.3144484387662,"BF seq testing",0
5.32666666666667,48.6121333333333,55.0221592311767,42.2021074354899,"BF seq testing",0.05
7.18666666666667,48.093,55.5633282873188,40.6226717126813,"BF seq testing",0.1
8.76,47.8344,55.6387729529762,40.0300270470238,"BF seq testing",0.15
12.64,47.0249333333333,55.910290668141,38.1395759985257,"BF seq testing",0.2
17.8266666666667,45.8886,56.0706840218986,35.7065159781014,"BF seq testing",0.25
23.3733333333333,44.7748,55.8809443079687,33.6686556920313,"BF seq testing",0.3
30.6733333333333,43.0722,55.43436170536,30.71003829464,"BF seq testing",0.35
37.94,41.5317333333333,54.599586163111,28.4638805035557,"BF seq testing",0.4
46.5733333333333,39.523,53.417193304177,25.628806695823,"BF seq testing",0.45
55.16,37.4034,51.7613714861239,23.0454285138761,"BF seq testing",0.5
64.4133333333333,34.9684666666667,49.5994523943992,20.3374809389341,"BF seq testing",0.55
72.5266666666667,32.4351333333333,47.0900793748053,17.7801872918614,"BF seq testing",0.6
79.2066666666667,30.3284,44.6048470802816,16.0519529197183,"BF seq testing",0.65
85.6666666666667,27.6566,41.2686178117939,14.0445821882061,"BF seq testing",0.7
90.4266666666667,25.6776,38.5231384769934,12.8320615230066,"BF seq testing",0.75
93.62,23.7604666666667,35.7485331509428,11.7724001823905,"BF seq testing",0.8
96.08,21.9936666666667,32.976790166944,11.0105431663894,"BF seq testing",0.85
97.8466666666667,20.3860666666667,30.2651181852159,10.5070151481175,"BF seq testing",0.9
98.6933333333333,19.0483333333333,27.9736292919791,10.1230373746875,"BF seq testing",0.95
99.42,17.9094,25.8646714638117,9.95412853618825,"BF seq testing",1
99.6266666666667,16.9272666666667,24.0507695139376,9.80376381939577,"BF seq testing",1.05
99.8266666666667,16.0178666666667,22.1965255694771,9.83920776385628,"BF seq testing",1.1
99.9133333333333,15.4792666666667,21.1214375610756,9.8370957722577,"BF seq testing",1.15
99.9733333333333,14.7692,19.5399562678983,9.99844373210167,"BF seq testing",1.2
99.9866666666667,14.2369333333333,18.4309093972339,10.0429572694328,"BF seq testing",1.25
99.9933333333333,13.8502666666667,17.533247916363,10.1672854169704,"BF seq testing",1.3
100,13.5273333333333,16.7902710699546,10.2643955967121,"BF seq testing",1.35
100,13.2419333333333,16.0550328986112,10.4288337680555,"BF seq testing",1.4
100,12.9478666666667,15.3551476603068,10.5405856730265,"BF seq testing",1.45
100,12.7888666666667,14.9238280057897,10.6539053275436,"BF seq testing",1.5
5,50,55.0264848945671,42.3144484387662,"fixed N approach",0
5.70498280610842,50,55.0221592311767,42.2021074354899,"fixed N approach",0.05
7.85239876790017,50,55.5633282873188,40.6226717126813,"fixed N approach",0.1
11.5186090290498,50,55.6387729529762,40.0300270470238,"fixed N approach",0.15
16.7675486496597,50,55.910290668141,38.1395759985257,"fixed N approach",0.2
23.5779673199823,50,56.0706840218986,35.7065159781014,"fixed N approach",0.25
31.780220491966,50,55.8809443079687,33.6686556920313,"fixed N approach",0.3
41.0277787587049,50,55.43436170536,30.71003829464,"fixed N approach",0.35
50.818573531487,50,54.599586163111,28.4638805035557,"fixed N approach",0.4
60.564427742245,50,53.417193304177,25.628806695823,"fixed N approach",0.45
69.6893405533548,50,51.7613714861239,23.0454285138761,"fixed N approach",0.5
77.7268140331788,50,49.5994523943992,20.3374809389341,"fixed N approach",0.55
84.3875422444687,50,47.0900793748053,17.7801872918614,"fixed N approach",0.6
89.5808856456542,50,44.6048470802816,16.0519529197183,"fixed N approach",0.65
93.390672604761,50,41.2686178117939,14.0445821882061,"fixed N approach",0.7
96.0202456757431,50,38.5231384769934,12.8320615230066,"fixed N approach",0.75
97.7279090654243,50,35.7485331509428,11.7724001823905,"fixed N approach",0.8
98.7713140755689,50,32.976790166944,11.0105431663894,"fixed N approach",0.85
99.3711578563084,50,30.2651181852159,10.5070151481175,"fixed N approach",0.9
99.6956161364624,50,27.9736292919791,10.1230373746875,"fixed N approach",0.95
99.8607422734805,50,25.8646714638117,9.95412853618825,"fixed N approach",1
99.9398119175854,50,24.0507695139376,9.80376381939577,"fixed N approach",1.05
99.9754358163546,50,22.1965255694771,9.83920776385628,"fixed N approach",1.1
99.9905370165674,50,21.1214375610756,9.8370957722577,"fixed N approach",1.15
99.9965601217233,50,19.5399562678983,9.99844373210167,"fixed N approach",1.2
99.9988204366397,50,18.4309093972339,10.0429572694328,"fixed N approach",1.25
99.9996185370225,50,17.533247916363,10.1672854169704,"fixed N approach",1.3
99.999883683966,50,16.7902710699546,10.2643955967121,"fixed N approach",1.35
99.9999665652975,50,16.0550328986112,10.4288337680555,"fixed N approach",1.4
99.9999909416213,50,15.3551476603068,10.5405856730265,"fixed N approach",1.45
99.9999976872349,50,14.9238280057897,10.6539053275436,"fixed N approach",1.5
