"Decision","N","SD_ymax","SD_ymin","outcome","D"
4.93333333333333,14.8858,15.4361743157699,14.3354256842301,"BF seq testing",0
5.62666666666667,14.8756666666667,15.4451952843954,14.306138048938,"BF seq testing",0.05
6.56,14.8542,15.4652378475594,14.2431621524406,"BF seq testing",0.1
8.3,14.8112,15.5056446535843,14.1167553464157,"BF seq testing",0.15
10.2066666666667,14.7680666666667,15.5339513626317,14.0021819707017,"BF seq testing",0.2
13.1533333333333,14.7013333333333,15.5591098820895,13.8435567845772,"BF seq testing",0.25
17.3933333333333,14.5979333333333,15.5753138871976,13.6205527794691,"BF seq testing",0.3
22.2733333333333,14.4836,15.5642520688576,13.4029479311424,"BF seq testing",0.35
27.86,14.349,15.5278518338238,13.1701481661762,"BF seq testing",0.4
33.6666666666667,14.2004666666667,15.465793970477,12.9351393628563,"BF seq testing",0.45
39.9066666666667,14.0376,15.3726799236601,12.7025200763399,"BF seq testing",0.5
46.22,13.8804666666667,15.261060325742,12.4998730075913,"BF seq testing",0.55
53.4866666666667,13.6804666666667,15.0927336676599,12.2681996656735,"BF seq testing",0.6
59.3066666666667,13.5258,14.9466925442745,12.1049074557255,"BF seq testing",0.65
66.5866666666667,13.3082666666667,14.7124163873107,11.9041169460226,"BF seq testing",0.7
71.7333333333333,13.1493333333333,14.522781055721,11.7758856109456,"BF seq testing",0.75
77.6333333333333,12.9664666666667,14.2821126083388,11.6508207249945,"BF seq testing",0.8
82.5733333333333,12.7832,14.0143101232123,11.5520898767877,"BF seq testing",0.85
86.8866666666667,12.639,13.779452706381,11.498547293619,"BF seq testing",0.9
89.6933333333333,12.5140666666667,13.5602064387735,11.4679268945598,"BF seq testing",0.95
92.6066666666667,12.4069333333333,13.3504363498018,11.4634303168649,"BF seq testing",1
94.6666666666667,12.3161333333333,13.1583369920104,11.4739296746562,"BF seq testing",1.05
96.18,12.2394666666667,12.9758713572728,11.5030619760605,"BF seq testing",1.1
97.5133333333333,12.1798,12.8187829261767,11.5408170738233,"BF seq testing",1.15
98.2733333333333,12.1276666666667,12.6682102523716,11.5871230809617,"BF seq testing",1.2
99.16,12.0865333333333,12.5221072427114,11.6509594239552,"BF seq testing",1.25
99.2733333333333,12.0634,12.4460968388399,11.6807031611601,"BF seq testing",1.3
99.66,12.0416,12.3407243972447,11.7424756027553,"BF seq testing",1.35
99.8,12.0269333333333,12.2637419778359,11.7901246888307,"BF seq testing",1.4
99.8466666666667,12.0221333333333,12.2373383590703,11.8069283075964,"BF seq testing",1.45
99.92,12.0130666666667,12.1746143956308,11.8515189377025,"BF seq testing",1.5
5,15,15.4361743157699,14.3354256842301,"fixed N approach",0
5.37507824678485,15,15.4451952843954,14.306138048938,"fixed N approach",0.05
6.50971125374429,15,15.4652378475594,14.2431621524406,"fixed N approach",0.1
8.42882010228973,15,15.5056446535843,14.1167553464157,"fixed N approach",0.15
11.1636019383504,15,15.5339513626317,14.0021819707017,"fixed N approach",0.2
14.7379620409206,15,15.5591098820895,13.8435567845772,"fixed N approach",0.25
19.153134711869,15,15.5753138871976,13.6205527794691,"fixed N approach",0.3
24.3734887390917,15,15.5642520688576,13.4029479311424,"fixed N approach",0.35
30.3164928463273,15,15.5278518338238,13.1701481661762,"fixed N approach",0.4
36.8492226377981,15,15.465793970477,12.9351393628563,"fixed N approach",0.45
43.792671068869,15,15.3726799236601,12.7025200763399,"fixed N approach",0.5
50.9336666639168,15,15.261060325742,12.4998730075913,"fixed N approach",0.55
58.0427108883242,15,15.0927336676599,12.2681996656735,"fixed N approach",0.6
64.8948652487948,15,14.9466925442745,12.1049074557255,"fixed N approach",0.65
71.2902399012893,15,14.7124163873107,11.9041169460226,"fixed N approach",0.7
77.0707996014453,15,14.522781055721,11.7758856109456,"fixed N approach",0.75
82.1310538724584,15,14.2821126083388,11.6508207249945,"fixed N approach",0.8
86.4215007143228,15,14.0143101232123,11.5520898767877,"fixed N approach",0.85
89.9451073846413,15,13.779452706381,11.498547293619,"fixed N approach",0.9
92.748299297919,15,13.5602064387735,11.4679268945598,"fixed N approach",0.95
94.9086480689712,15,13.3504363498018,11.4634303168649,"fixed N approach",1
96.5216141067989,15,13.1583369920104,11.4739296746562,"fixed N approach",1.05
97.6883733535222,15,12.9758713572728,11.5030619760605,"fixed N approach",1.1
98.506114864791,15,12.8187829261767,11.5408170738233,"fixed N approach",1.15
99.0614478123654,15,12.6682102523716,11.5871230809617,"fixed N approach",1.2
99.4268886122537,15,12.5221072427114,11.6509594239552,"fixed N approach",1.25
99.6599284494804,15,12.4460968388399,11.6807031611601,"fixed N approach",1.3
99.8039461736943,15,12.3407243972447,11.7424756027553,"fixed N approach",1.35
99.8902037402195,15,12.2637419778359,11.7901246888307,"fixed N approach",1.4
99.9402759228232,15,12.2373383590703,11.8069283075964,"fixed N approach",1.45
99.9684491255748,15,12.1746143956308,11.8515189377025,"fixed N approach",1.5
